station_ID,timestamp,ped_ID,speed,signal_state,phase,direction,crosswalk_zone
1,1633705365,351801,0.017257434,DONT_WALK,2,South,outside
1,1633705366,351801,0.023368317,DONT_WALK,2,South,outside
1,1633705366,351801,0.029447735,DONT_WALK,2,South,outside
1,1633705366,351801,0.011012157,DONT_WALK,2,South,outside
1,1633705366,351801,0.020163023,DONT_WALK,2,South,outside
1,1633705366,351801,0.019242062,DONT_WALK,2,South,outside
1,1633705366,351801,0.020664974,DONT_WALK,2,South,outside
1,1633705366,351801,0.034297272,DONT_WALK,2,South,outside
1,1633705366,351801,0.036406609,DONT_WALK,2,South,outside
1,1633705366,351801,0.078024754,DONT_WALK,2,South,outside
1,1633705367,351801,0.097753529,DONT_WALK,2,North,outside
1,1633705367,351801,0.111026301,DONT_WALK,2,North,outside
1,1633705367,351801,0.202942284,DONT_WALK,2,North,outside
1,1633705367,351801,0.254093655,DONT_WALK,2,North,outside
1,1633705367,351822,0.37104945,DONT_WALK,2,South,south_crosswalk
1,1633705367,351801,0.274974436,DONT_WALK,2,North,outside
1,1633705367,351822,0.366637356,DONT_WALK,2,South,south_crosswalk
1,1633705367,351801,0.298606905,DONT_WALK,2,North,outside
1,1633705367,351801,0.437482919,DONT_WALK,2,North,outside
1,1633705367,351801,0.476594088,DONT_WALK,2,North,outside
1,1633705368,351801,0.501639144,DONT_WALK,2,West,south_crosswalk
1,1633705368,351801,0.594256878,DONT_WALK,2,West,south_crosswalk
1,1633705368,351801,0.652818745,DONT_WALK,2,West,south_crosswalk
1,1633705368,351801,0.71251181,DONT_WALK,2,West,south_crosswalk
1,1633705368,351801,0.764364162,DONT_WALK,2,West,south_crosswalk
1,1633705368,351801,0.880045167,DONT_WALK,2,West,south_crosswalk
1,1633705368,351801,0.880045167,DONT_WALK,2,West,south_crosswalk
1,1633705368,351801,1.007489991,DONT_WALK,2,West,south_crosswalk
1,1633705368,351801,1.007489991,DONT_WALK,2,West,south_crosswalk
1,1633705369,351801,1.125036066,DONT_WALK,2,West,south_crosswalk
1,1633705369,351801,1.121163942,DONT_WALK,2,West,south_crosswalk
1,1633705369,351801,1.183321766,DONT_WALK,2,West,south_crosswalk
1,1633705369,351801,1.222594692,DONT_WALK,2,West,south_crosswalk
1,1633705369,351801,1.24922256,DONT_WALK,2,West,south_crosswalk
1,1633705369,351801,1.260971076,DONT_WALK,2,West,south_crosswalk
1,1633705369,351801,1.275439361,DONT_WALK,2,West,south_crosswalk
1,1633705369,351801,1.304295715,DONT_WALK,2,West,south_crosswalk
1,1633705369,351801,1.308907234,DONT_WALK,2,West,south_crosswalk
1,1633705370,351801,1.326730968,DONT_WALK,2,North,south_crosswalk
1,1633705370,351801,1.450076294,DONT_WALK,2,North,south_crosswalk
1,1633705370,351801,1.477737817,DONT_WALK,2,North,south_crosswalk
1,1633705370,351801,1.510535555,DONT_WALK,2,North,south_crosswalk
1,1633705370,351801,1.503643879,DONT_WALK,2,North,south_crosswalk
1,1633705370,351801,1.544194349,DONT_WALK,2,North,south_crosswalk
1,1633705371,351801,1.559641777,DONT_WALK,2,North,south_crosswalk
1,1633705371,351801,1.564252815,DONT_WALK,2,North,south_crosswalk
1,1633705371,351801,1.561251588,DONT_WALK,2,North,south_crosswalk
1,1633705371,351801,1.560704841,DONT_WALK,2,North,south_crosswalk
1,1633705371,351801,1.602228516,DONT_WALK,2,North,south_crosswalk
1,1633705371,351801,1.579007356,DONT_WALK,2,North,south_crosswalk
1,1633705371,351801,1.591190774,DONT_WALK,2,North,south_crosswalk
1,1633705371,351801,1.58268641,DONT_WALK,2,North,south_crosswalk
1,1633705372,351801,1.634040577,DONT_WALK,2,North,south_crosswalk
1,1633705372,351801,1.607849574,DONT_WALK,2,North,south_crosswalk
1,1633705372,351801,1.617678733,DONT_WALK,2,North,south_crosswalk
1,1633705372,351801,1.60080399,DONT_WALK,2,North,south_crosswalk
1,1633705372,351801,1.637096823,DONT_WALK,2,North,south_crosswalk
1,1633705372,351801,1.618364351,DONT_WALK,2,North,south_crosswalk
1,1633705372,351801,1.611891944,DONT_WALK,2,North,south_crosswalk
1,1633705372,351801,1.57632843,DONT_WALK,2,North,south_crosswalk
1,1633705372,351801,1.561398609,DONT_WALK,2,North,south_crosswalk
1,1633705373,351801,1.574275353,DONT_WALK,2,North,south_crosswalk
1,1633705373,351801,1.530627782,DONT_WALK,2,North,south_crosswalk
1,1633705373,351801,1.58122407,DONT_WALK,2,North,south_crosswalk
1,1633705373,351822,1.762645833,DONT_WALK,2,South,south_crosswalk
1,1633705373,351801,1.592218169,DONT_WALK,2,North,south_crosswalk
1,1633705373,351822,1.76562504,DONT_WALK,2,South,south_crosswalk
1,1633705373,351801,1.57008879,DONT_WALK,2,North,south_crosswalk
1,1633705373,351822,1.677182062,DONT_WALK,2,South,south_crosswalk
1,1633705373,351801,1.58327499,DONT_WALK,2,North,south_crosswalk
1,1633705373,351822,1.698924458,DONT_WALK,2,South,south_crosswalk
1,1633705373,351801,1.582190631,DONT_WALK,2,North,south_crosswalk
1,1633705373,351822,1.673787863,DONT_WALK,2,South,south_crosswalk
1,1633705373,351801,1.577292081,DONT_WALK,2,North,south_crosswalk
1,1633705373,351822,1.834532876,DONT_WALK,2,South,south_crosswalk
1,1633705373,351801,1.530979479,DONT_WALK,2,North,south_crosswalk
1,1633705373,351822,1.824637826,DONT_WALK,2,South,south_crosswalk
1,1633705374,351801,1.548475642,DONT_WALK,2,West,south_crosswalk
1,1633705374,351822,1.805525318,DONT_WALK,2,South,south_crosswalk
1,1633705374,351801,1.570488143,DONT_WALK,2,West,south_crosswalk
1,1633705374,351822,1.725778853,DONT_WALK,2,South,south_crosswalk
1,1633705374,351801,1.570488143,DONT_WALK,2,West,south_crosswalk
1,1633705374,351822,1.725778853,DONT_WALK,2,South,south_crosswalk
1,1633705374,351801,1.516607187,DONT_WALK,2,West,south_crosswalk
1,1633705374,351822,1.82567334,DONT_WALK,2,South,south_crosswalk
1,1633705374,351877,1.148369112,DONT_WALK,2,South,south_crosswalk
1,1633705374,351801,1.490122627,DONT_WALK,2,West,south_crosswalk
1,1633705374,351822,1.752856323,DONT_WALK,2,South,south_crosswalk
1,1633705374,351877,1.082744069,DONT_WALK,2,South,south_crosswalk
1,1633705374,351801,1.526149125,DONT_WALK,2,West,south_crosswalk
1,1633705374,351822,1.745590775,DONT_WALK,2,South,south_crosswalk
1,1633705374,351877,1.093115883,DONT_WALK,2,South,south_crosswalk
1,1633705374,351801,1.545120175,DONT_WALK,2,West,south_crosswalk
1,1633705374,351822,1.679163792,DONT_WALK,2,South,south_crosswalk
1,1633705374,351801,1.542339085,DONT_WALK,2,West,south_crosswalk
1,1633705374,351822,1.709474063,DONT_WALK,2,South,south_crosswalk
1,1633705374,351879,1.441668537,DONT_WALK,2,South,south_crosswalk
